PERÍODO;UNIDADES;TOTAL;ID LOJA;;;;;;
09/11/2024;AVENIDA - BALCÃO DE ENTREGAS;8769;103;;;;;;
09/11/2024;AVENIDA - ELETRÔNICO;9587;103;;;;;;
09/11/2024;AVENIDA - LINHA BRANCA ;4873;103;;;;;;
09/11/2024;AVENIDA - MOVEIS 2° PISO;3869;103;;;;;;
09/11/2024;AVENIDA - MOVEIS 3º PISO;904;103;;;;;;
09/11/2024;BOA VISTA SHOPPING;3686;701;;;;;;
09/11/2024;CAMAPUÃ;5845;118;;;;;;
09/11/2024;COARI;2329;591;;;;;;
09/11/2024;EDUCANDOS;2209;105;;;;;;
09/11/2024;ITACOATIARA;2564;510;;;;;;
09/11/2024;JATUARANA;0;204;;;;;;
09/11/2024;MANACAPURU;2672;520;;;;;;
09/11/2024;MANAUARA;9426;119;;;;;;
09/11/2024;MATRIZ;5456;101;;;;;;
09/11/2024;MILLENNIUM;1545;117;;;;;;
09/11/2024;NOVA CIDADE;4849;121;;;;;;
09/11/2024;PONTA NEGRA;3820;114;;;;;;
09/11/2024;PONTA NEGRA SHOPPING;2151;120;;;;;;
09/11/2024;PORTO VELHO CENTRO;2648;201;;;;;;
09/11/2024;PORTO VELHO SHOPPING;4534;202;;;;;;
09/11/2024;RIO BRANCO SHOPPING;0;401;;;;;;
09/11/2024;STUDIO 5;3947;116;;;;;;
09/11/2024;TORQUATO;6146;500;;;;;;
09/11/2024;IRANDUBA;1995;550;;;;;;
09/11/2024;JI-PARANÁ;2631;205;;;;;;
09/11/2024;PARINTINS;2089;590;;;;;;
09/11/2024;AMAZONAS SHOPPING;20359;106;;;;;;
09/11/2024;GRANDE CIRCULAR;7200;109;;;;;;
09/11/2024;CIDADE NOVA;9193;115;;;;;;
10/11/2024;AVENIDA - AUTOSSERVIÇO 01;334;103;;;;;;
10/11/2024;AVENIDA - AUTOSSERVIÇO 02;1146;103;;;;;;
10/11/2024;AVENIDA - AUTOSSERVIÇO 03;786;103;;;;;;
10/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;483;103;;;;;;
10/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;2500;103;;;;;;
10/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;721;103;;;;;;
10/11/2024;AVENIDA - BALCÃO DE ENTREGAS;2362;103;;;;;;
10/11/2024;AVENIDA - ELETRÔNICO;2580;103;;;;;;
10/11/2024;AVENIDA - LINHA BRANCA ;1376;103;;;;;;
10/11/2024;AVENIDA - MOVEIS 2° PISO;826;103;;;;;;
10/11/2024;AVENIDA - MOVEIS 3º PISO;136;103;;;;;;
10/11/2024;BOA VISTA SHOPPING;3419;701;;;;;;
10/11/2024;CAMAPUÃ;2640;118;;;;;;
10/11/2024;COARI;561;591;;;;;;
10/11/2024;EDUCANDOS;850;105;;;;;;
10/11/2024;ITACOATIARA;882;510;;;;;;
10/11/2024;JATUARANA;0;204;;;;;;
10/11/2024;MANACAPURU;337;520;;;;;;
10/11/2024;MANAUARA;5885;119;;;;;;
10/11/2024;MATRIZ;0;101;;;;;;
10/11/2024;MILLENNIUM;285;117;;;;;;
10/11/2024;NOVA CIDADE;2551;121;;;;;;
10/11/2024;PONTA NEGRA;2057;114;;;;;;
10/11/2024;PONTA NEGRA SHOPPING;1365;120;;;;;;
10/11/2024;PORTO VELHO CENTRO;0;201;;;;;;
10/11/2024;PORTO VELHO SHOPPING;3342;202;;;;;;
10/11/2024;RIO BRANCO SHOPPING;0;401;;;;;;
10/11/2024;STUDIO 5;1611;116;;;;;;
10/11/2024;TORQUATO;2617;500;;;;;;
10/11/2024;IRANDUBA;827;550;;;;;;
10/11/2024;JI-PARANÁ;346;205;;;;;;
10/11/2024;PARINTINS;536;590;;;;;;
10/11/2024;AMAZONAS SHOPPING;12014;106;;;;;;
10/11/2024;GRANDE CIRCULAR;3691;109;;;;;;
10/11/2024;CIDADE NOVA;5688;115;;;;;;
11/11/2024;AVENIDA - AUTOSSERVIÇO 01;781;103;;;;;;
11/11/2024;AVENIDA - AUTOSSERVIÇO 02;2091;103;;;;;;
11/11/2024;AVENIDA - AUTOSSERVIÇO 03;1657;103;;;;;;
11/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;854;103;;;;;;
11/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7511;103;;;;;;
11/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3586;103;;;;;;
11/11/2024;AVENIDA - BALCÃO DE ENTREGAS;6694;103;;;;;;
11/11/2024;AVENIDA - ELETRÔNICO;6112;103;;;;;;
11/11/2024;AVENIDA - LINHA BRANCA ;2722;103;;;;;;
11/11/2024;AVENIDA - MOVEIS 2° PISO;2543;103;;;;;;
11/11/2024;AVENIDA - MOVEIS 3º PISO;592;103;;;;;;
11/11/2024;BOA VISTA SHOPPING;2312;701;;;;;;
11/11/2024;CAMAPUÃ;4199;118;;;;;;
11/11/2024;COARI;2172;591;;;;;;
11/11/2024;EDUCANDOS;2046;105;;;;;;
11/11/2024;ITACOATIARA;2846;510;;;;;;
11/11/2024;JATUARANA;0;204;;;;;;
11/11/2024;MANACAPURU;3160;520;;;;;;
11/11/2024;MANAUARA;7572;119;;;;;;
11/11/2024;MATRIZ;5752;101;;;;;;
11/11/2024;MILLENNIUM;1694;117;;;;;;
11/11/2024;NOVA CIDADE;5172;121;;;;;;
11/11/2024;PONTA NEGRA;2652;114;;;;;;
11/11/2024;PONTA NEGRA SHOPPING;1395;120;;;;;;
11/11/2024;PORTO VELHO CENTRO;2046;201;;;;;;
11/11/2024;PORTO VELHO SHOPPING;2695;202;;;;;;
11/11/2024;RIO BRANCO SHOPPING;1897;401;;;;;;
11/11/2024;STUDIO 5;2913;116;;;;;;
11/11/2024;TORQUATO;4768;500;;;;;;
11/11/2024;IRANDUBA;2438;550;;;;;;
11/11/2024;JI-PARANÁ;2028;205;;;;;;
11/11/2024;PARINTINS;1962;590;;;;;;
11/11/2024;AMAZONAS SHOPPING;15405;106;;;;;;
11/11/2024;GRANDE CIRCULAR;5295;109;;;;;;
11/11/2024;CIDADE NOVA;6634;115;;;;;;
12/11/2024;AVENIDA - AUTOSSERVIÇO 01;712;103;;;;;;
12/11/2024;AVENIDA - AUTOSSERVIÇO 02;2660;103;;;;;;
12/11/2024;AVENIDA - AUTOSSERVIÇO 03;1745;103;;;;;;
12/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;789;103;;;;;;
12/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7055;103;;;;;;
12/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3521;103;;;;;;
12/11/2024;AVENIDA - BALCÃO DE ENTREGAS;6504;103;;;;;;
12/11/2024;AVENIDA - ELETRÔNICO;5798;103;;;;;;
12/11/2024;AVENIDA - LINHA BRANCA ;2937;103;;;;;;
12/11/2024;AVENIDA - MOVEIS 2° PISO;2131;103;;;;;;
12/11/2024;AVENIDA - MOVEIS 3º PISO;715;103;;;;;;
12/11/2024;BOA VISTA SHOPPING;2268;701;;;;;;
12/11/2024;CAMAPUÃ;3986;118;;;;;;
12/11/2024;COARI;1582;591;;;;;;
12/11/2024;EDUCANDOS;1888;105;;;;;;
12/11/2024;ITACOATIARA;2102;510;;;;;;
12/11/2024;JATUARANA;0;204;;;;;;
12/11/2024;MANACAPURU;2541;520;;;;;;
12/11/2024;MANAUARA;6885;119;;;;;;
12/11/2024;MATRIZ;5545;101;;;;;;
12/11/2024;MILLENNIUM;1797;117;;;;;;
12/11/2024;NOVA CIDADE;5002;121;;;;;;
12/11/2024;PONTA NEGRA;2347;114;;;;;;
12/11/2024;PONTA NEGRA SHOPPING;1326;120;;;;;;
12/11/2024;PORTO VELHO CENTRO;1859;201;;;;;;
12/11/2024;PORTO VELHO SHOPPING;2580;202;;;;;;
12/11/2024;RIO BRANCO SHOPPING;1360;401;;;;;;
12/11/2024;STUDIO 5;2474;116;;;;;;
12/11/2024;TORQUATO;4298;500;;;;;;
12/11/2024;IRANDUBA;1689;550;;;;;;
12/11/2024;JI-PARANÁ;1675;205;;;;;;
12/11/2024;PARINTINS;1556;590;;;;;;
12/11/2024;AMAZONAS SHOPPING;14081;106;;;;;;
12/11/2024;GRANDE CIRCULAR;4721;109;;;;;;
12/11/2024;CIDADE NOVA;6464;115;;;;;;
13/11/2024;AVENIDA - AUTOSSERVIÇO 01;666;103;;;;;;
13/11/2024;AVENIDA - AUTOSSERVIÇO 02;1939;103;;;;;;
13/11/2024;AVENIDA - AUTOSSERVIÇO 03;1345;103;;;;;;
13/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;670;103;;;;;;
13/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;6002;103;;;;;;
13/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3094;103;;;;;;
13/11/2024;AVENIDA - BALCÃO DE ENTREGAS;5629;103;;;;;;
13/11/2024;AVENIDA - ELETRÔNICO;4690;103;;;;;;
13/11/2024;AVENIDA - LINHA BRANCA ;2204;103;;;;;;
13/11/2024;AVENIDA - MOVEIS 2° PISO;2080;103;;;;;;
13/11/2024;AVENIDA - MOVEIS 3º PISO;595;103;;;;;;
13/11/2024;BOA VISTA SHOPPING;2248;701;;;;;;
13/11/2024;CAMAPUÃ;3241;118;;;;;;
13/11/2024;COARI;1563;591;;;;;;
13/11/2024;EDUCANDOS;1700;105;;;;;;
13/11/2024;ITACOATIARA;1785;510;;;;;;
13/11/2024;JATUARANA;0;204;;;;;;
13/11/2024;MANACAPURU;2225;520;;;;;;
13/11/2024;MANAUARA;6558;119;;;;;;
13/11/2024;MATRIZ;5100;101;;;;;;
13/11/2024;MILLENNIUM;1541;117;;;;;;
13/11/2024;NOVA CIDADE;4364;121;;;;;;
13/11/2024;PONTA NEGRA;2199;114;;;;;;
13/11/2024;PONTA NEGRA SHOPPING;1336;120;;;;;;
13/11/2024;PORTO VELHO CENTRO;1783;201;;;;;;
13/11/2024;PORTO VELHO SHOPPING;2304;202;;;;;;
13/11/2024;RIO BRANCO SHOPPING;1516;401;;;;;;
13/11/2024;STUDIO 5;2067;116;;;;;;
13/11/2024;TORQUATO;3872;500;;;;;;
13/11/2024;IRANDUBA;1612;550;;;;;;
13/11/2024;JI-PARANÁ;1848;205;;;;;;
13/11/2024;PARINTINS;1471;590;;;;;;
13/11/2024;AMAZONAS SHOPPING;12769;106;;;;;;
13/11/2024;GRANDE CIRCULAR;3678;109;;;;;;
13/11/2024;CIDADE NOVA;5383;115;;;;;;
14/11/2024;AVENIDA - AUTOSSERVIÇO 01;905;103;;;;;;
14/11/2024;AVENIDA - AUTOSSERVIÇO 02;4539;103;;;;;;
14/11/2024;AVENIDA - AUTOSSERVIÇO 03;1973;103;;;;;;
14/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1084;103;;;;;;
14/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;10254;103;;;;;;
14/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4053;103;;;;;;
14/11/2024;AVENIDA - BALCÃO DE ENTREGAS;6219;103;;;;;;
14/11/2024;AVENIDA - ELETRÔNICO;8127;103;;;;;;
14/11/2024;AVENIDA - LINHA BRANCA ;3331;103;;;;;;
14/11/2024;AVENIDA - MOVEIS 2° PISO;3646;103;;;;;;
14/11/2024;AVENIDA - MOVEIS 3º PISO;753;103;;;;;;
14/11/2024;BOA VISTA SHOPPING;2509;701;;;;;;
14/11/2024;CAMAPUÃ;6109;118;;;;;;
14/11/2024;COARI;2487;591;;;;;;
14/11/2024;EDUCANDOS;2278;105;;;;;;
14/11/2024;ITACOATIARA;3334;510;;;;;;
14/11/2024;JATUARANA;2385;204;;;;;;
14/11/2024;MANACAPURU;3914;520;;;;;;
14/11/2024;MANAUARA;8758;119;;;;;;
14/11/2024;MATRIZ;6238;101;;;;;;
14/11/2024;MILLENNIUM;1782;117;;;;;;
14/11/2024;NOVA CIDADE;6764;121;;;;;;
14/11/2024;PONTA NEGRA;2896;114;;;;;;
14/11/2024;PONTA NEGRA SHOPPING;1542;120;;;;;;
14/11/2024;PORTO VELHO CENTRO;1766;201;;;;;;
14/11/2024;PORTO VELHO SHOPPING;2589;202;;;;;;
14/11/2024;RIO BRANCO SHOPPING;1631;401;;;;;;
14/11/2024;STUDIO 5;3101;116;;;;;;
14/11/2024;TORQUATO;5893;500;;;;;;
14/11/2024;IRANDUBA;3380;550;;;;;;
14/11/2024;JI-PARANÁ;1889;205;;;;;;
14/11/2024;PARINTINS;2434;590;;;;;;
14/11/2024;AMAZONAS SHOPPING;17553;106;;;;;;
14/11/2024;GRANDE CIRCULAR;7298;109;;;;;;
14/11/2024;CIDADE NOVA;7590;115;;;;;;
15/11/2024;AVENIDA - AUTOSSERVIÇO 01;699;103;;;;;;
15/11/2024;AVENIDA - AUTOSSERVIÇO 02;3230;103;;;;;;
15/11/2024;AVENIDA - AUTOSSERVIÇO 03;1847;103;;;;;;
15/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;745;103;;;;;;
15/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7352;103;;;;;;
15/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;2758;103;;;;;;
15/11/2024;AVENIDA - BALCÃO DE ENTREGAS;2919;103;;;;;;
15/11/2024;AVENIDA - ELETRÔNICO;6024;103;;;;;;
15/11/2024;AVENIDA - LINHA BRANCA ;1855;103;;;;;;
15/11/2024;AVENIDA - MOVEIS 2° PISO;2955;103;;;;;;
15/11/2024;AVENIDA - MOVEIS 3º PISO;744;103;;;;;;
15/11/2024;BOA VISTA SHOPPING;3292;701;;;;;;
15/11/2024;CAMAPUÃ;4582;118;;;;;;
15/11/2024;COARI;218;591;;;;;;
15/11/2024;EDUCANDOS;1274;105;;;;;;
15/11/2024;ITACOATIARA;1853;510;;;;;;
15/11/2024;JATUARANA;2039;204;;;;;;
15/11/2024;MANACAPURU;2896;520;;;;;;
15/11/2024;MANAUARA;9414;119;;;;;;
15/11/2024;MATRIZ;3875;101;;;;;;
15/11/2024;MILLENNIUM;1008;117;;;;;;
15/11/2024;NOVA CIDADE;4582;121;;;;;;
15/11/2024;PONTA NEGRA;3033;114;;;;;;
15/11/2024;PONTA NEGRA SHOPPING;1896;120;;;;;;
15/11/2024;PORTO VELHO CENTRO;885;201;;;;;;
15/11/2024;PORTO VELHO SHOPPING;3507;202;;;;;;
15/11/2024;RIO BRANCO SHOPPING;2375;401;;;;;;
15/11/2024;STUDIO 5;2706;116;;;;;;
15/11/2024;TORQUATO;4900;500;;;;;;
15/11/2024;IRANDUBA;1312;550;;;;;;
15/11/2024;JI-PARANÁ;618;205;;;;;;
15/11/2024;PARINTINS;857;590;;;;;;
15/11/2024;AMAZONAS SHOPPING;16702;106;;;;;;
15/11/2024;GRANDE CIRCULAR;6982;109;;;;;;
15/11/2024;CIDADE NOVA;7895;115;;;;;;
16/11/2024;AVENIDA - AUTOSSERVIÇO 01;951;103;;;;;;
16/11/2024;AVENIDA - AUTOSSERVIÇO 02;4771;103;;;;;;
16/11/2024;AVENIDA - AUTOSSERVIÇO 03;2844;103;;;;;;
16/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;1351;103;;;;;;
16/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;10943;103;;;;;;
16/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;4195;103;;;;;;
16/11/2024;AVENIDA - BALCÃO DE ENTREGAS;4085;103;;;;;;
16/11/2024;AVENIDA - ELETRÔNICO;9085;103;;;;;;
16/11/2024;AVENIDA - LINHA BRANCA ;3259;103;;;;;;
16/11/2024;AVENIDA - MOVEIS 2° PISO;4189;103;;;;;;
16/11/2024;AVENIDA - MOVEIS 3º PISO;1073;103;;;;;;
16/11/2024;BOA VISTA SHOPPING;3334;701;;;;;;
16/11/2024;CAMAPUÃ;5031;118;;;;;;
16/11/2024;COARI;140;591;;;;;;
16/11/2024;EDUCANDOS;1963;105;;;;;;
16/11/2024;ITACOATIARA;2309;510;;;;;;
16/11/2024;JATUARANA;3137;204;;;;;;
16/11/2024;MANACAPURU;3005;520;;;;;;
16/11/2024;MANAUARA;9565;119;;;;;;
16/11/2024;MATRIZ;5638;101;;;;;;
16/11/2024;MILLENNIUM;1372;117;;;;;;
16/11/2024;NOVA CIDADE;5305;121;;;;;;
16/11/2024;PONTA NEGRA;3113;114;;;;;;
16/11/2024;PONTA NEGRA SHOPPING;1889;120;;;;;;
16/11/2024;PORTO VELHO CENTRO;1904;201;;;;;;
16/11/2024;PORTO VELHO SHOPPING;3469;202;;;;;;
16/11/2024;RIO BRANCO SHOPPING;1945;401;;;;;;
16/11/2024;STUDIO 5;3277;116;;;;;;
16/11/2024;TORQUATO;5691;500;;;;;;
16/11/2024;IRANDUBA;2101;550;;;;;;
16/11/2024;JI-PARANÁ;1520;205;;;;;;
16/11/2024;PARINTINS;2092;590;;;;;;
16/11/2024;AMAZONAS SHOPPING;19365;106;;;;;;
16/11/2024;GRANDE CIRCULAR;6896;109;;;;;;
16/11/2024;CIDADE NOVA;8270;115;;;;;;
17/11/2024;AVENIDA - AUTOSSERVIÇO 01;333;103;;;;;;
17/11/2024;AVENIDA - AUTOSSERVIÇO 02;1136;103;;;;;;
17/11/2024;AVENIDA - AUTOSSERVIÇO 03;802;103;;;;;;
17/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;301;103;;;;;;
17/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;2753;103;;;;;;
17/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;635;103;;;;;;
17/11/2024;AVENIDA - BALCÃO DE ENTREGAS;945;103;;;;;;
17/11/2024;AVENIDA - ELETRÔNICO;2529;103;;;;;;
17/11/2024;AVENIDA - LINHA BRANCA ;752;103;;;;;;
17/11/2024;AVENIDA - MOVEIS 2° PISO;687;103;;;;;;
17/11/2024;AVENIDA - MOVEIS 3º PISO;94;103;;;;;;
17/11/2024;BOA VISTA SHOPPING;2776;701;;;;;;
17/11/2024;CAMAPUÃ;2161;118;;;;;;
17/11/2024;COARI;238;591;;;;;;
17/11/2024;EDUCANDOS;815;105;;;;;;
17/11/2024;ITACOATIARA;737;510;;;;;;
17/11/2024;JATUARANA;755;204;;;;;;
17/11/2024;MANACAPURU;801;520;;;;;;
17/11/2024;MANAUARA;6583;119;;;;;;
17/11/2024;MATRIZ;0;101;;;;;;
17/11/2024;MILLENNIUM;354;117;;;;;;
17/11/2024;NOVA CIDADE;2928;121;;;;;;
17/11/2024;PONTA NEGRA;1790;114;;;;;;
17/11/2024;PONTA NEGRA SHOPPING;1528;120;;;;;;
17/11/2024;PORTO VELHO CENTRO;0;201;;;;;;
17/11/2024;PORTO VELHO SHOPPING;2928;202;;;;;;
17/11/2024;RIO BRANCO SHOPPING;1756;401;;;;;;
17/11/2024;STUDIO 5;1781;116;;;;;;
17/11/2024;TORQUATO;2198;500;;;;;;
17/11/2024;IRANDUBA;688;550;;;;;;
17/11/2024;JI-PARANÁ;446;205;;;;;;
17/11/2024;PARINTINS;560;590;;;;;;
17/11/2024;AMAZONAS SHOPPING;12267;106;;;;;;
17/11/2024;GRANDE CIRCULAR;4109;109;;;;;;
17/11/2024;CIDADE NOVA;5532;115;;;;;;
18/11/2024;AVENIDA - AUTOSSERVIÇO 01;925;103;;;;;;
18/11/2024;AVENIDA - AUTOSSERVIÇO 02;2512;103;;;;;;
18/11/2024;AVENIDA - AUTOSSERVIÇO 03;1731;103;;;;;;
18/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;952;103;;;;;;
18/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;8227;103;;;;;;
18/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3889;103;;;;;;
18/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3479;103;;;;;;
18/11/2024;AVENIDA - ELETRÔNICO;6946;103;;;;;;
18/11/2024;AVENIDA - LINHA BRANCA ;2697;103;;;;;;
18/11/2024;AVENIDA - MOVEIS 2° PISO;2680;103;;;;;;
18/11/2024;AVENIDA - MOVEIS 3º PISO;528;103;;;;;;
18/11/2024;BOA VISTA SHOPPING;2234;701;;;;;;
18/11/2024;CAMAPUÃ;3717;118;;;;;;
18/11/2024;COARI;170;591;;;;;;
18/11/2024;EDUCANDOS;1902;105;;;;;;
18/11/2024;ITACOATIARA;3079;510;;;;;;
18/11/2024;JATUARANA;2785;204;;;;;;
18/11/2024;MANACAPURU;3084;520;;;;;;
18/11/2024;MANAUARA;6908;119;;;;;;
18/11/2024;MATRIZ;6068;101;;;;;;
18/11/2024;MILLENNIUM;1742;117;;;;;;
18/11/2024;NOVA CIDADE;5576;121;;;;;;
18/11/2024;PONTA NEGRA;2337;114;;;;;;
18/11/2024;PONTA NEGRA SHOPPING;1442;120;;;;;;
18/11/2024;PORTO VELHO CENTRO;1868;201;;;;;;
18/11/2024;PORTO VELHO SHOPPING;2430;202;;;;;;
18/11/2024;RIO BRANCO SHOPPING;1225;401;;;;;;
18/11/2024;STUDIO 5;2722;116;;;;;;
18/11/2024;TORQUATO;4871;500;;;;;;
18/11/2024;IRANDUBA;2386;550;;;;;;
18/11/2024;JI-PARANÁ;2355;205;;;;;;
18/11/2024;PARINTINS;2025;590;;;;;;
18/11/2024;AMAZONAS SHOPPING;14414;106;;;;;;
18/11/2024;GRANDE CIRCULAR;5536;109;;;;;;
18/11/2024;CIDADE NOVA;6683;115;;;;;;
19/11/2024;AVENIDA - AUTOSSERVIÇO 01;666;103;;;;;;
19/11/2024;AVENIDA - AUTOSSERVIÇO 02;2945;103;;;;;;
19/11/2024;AVENIDA - AUTOSSERVIÇO 03;1461;103;;;;;;
19/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;769;103;;;;;;
19/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7043;103;;;;;;
19/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3350;103;;;;;;
19/11/2024;AVENIDA - BALCÃO DE ENTREGAS;2993;103;;;;;;
19/11/2024;AVENIDA - ELETRÔNICO;6397;103;;;;;;
19/11/2024;AVENIDA - LINHA BRANCA ;2352;103;;;;;;
19/11/2024;AVENIDA - MOVEIS 2° PISO;2212;103;;;;;;
19/11/2024;AVENIDA - MOVEIS 3º PISO;494;103;;;;;;
19/11/2024;BOA VISTA SHOPPING;2262;701;;;;;;
19/11/2024;CAMAPUÃ;3757;118;;;;;;
19/11/2024;COARI;2168;591;;;;;;
19/11/2024;EDUCANDOS;1948;105;;;;;;
19/11/2024;ITACOATIARA;2334;510;;;;;;
19/11/2024;JATUARANA;2674;204;;;;;;
19/11/2024;MANACAPURU;2427;520;;;;;;
19/11/2024;MANAUARA;6553;119;;;;;;
19/11/2024;MATRIZ;5343;101;;;;;;
19/11/2024;MILLENNIUM;1884;117;;;;;;
19/11/2024;NOVA CIDADE;4842;121;;;;;;
19/11/2024;PONTA NEGRA;2404;114;;;;;;
19/11/2024;PONTA NEGRA SHOPPING;1317;120;;;;;;
19/11/2024;PORTO VELHO CENTRO;1761;201;;;;;;
19/11/2024;PORTO VELHO SHOPPING;2351;202;;;;;;
19/11/2024;RIO BRANCO SHOPPING;1399;401;;;;;;
19/11/2024;STUDIO 5;2625;116;;;;;;
19/11/2024;TORQUATO;4194;500;;;;;;
19/11/2024;IRANDUBA;1846;550;;;;;;
19/11/2024;JI-PARANÁ;2028;205;;;;;;
19/11/2024;PARINTINS;1900;590;;;;;;
19/11/2024;AMAZONAS SHOPPING;13825;106;;;;;;
19/11/2024;GRANDE CIRCULAR;4584;109;;;;;;
19/11/2024;CIDADE NOVA;5886;115;;;;;;
20/11/2024;AVENIDA - AUTOSSERVIÇO 01;817;103;;;;;;
20/11/2024;AVENIDA - AUTOSSERVIÇO 02;2749;103;;;;;;
20/11/2024;AVENIDA - AUTOSSERVIÇO 03;1551;103;;;;;;
20/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;774;103;;;;;;
20/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;7127;103;;;;;;
20/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;2606;103;;;;;;
20/11/2024;AVENIDA - BALCÃO DE ENTREGAS;2655;103;;;;;;
20/11/2024;AVENIDA - ELETRÔNICO;6156;103;;;;;;
20/11/2024;AVENIDA - LINHA BRANCA ;2149;103;;;;;;
20/11/2024;AVENIDA - MOVEIS 2° PISO;2611;103;;;;;;
20/11/2024;AVENIDA - MOVEIS 3º PISO;556;103;;;;;;
20/11/2024;BOA VISTA SHOPPING;3029;701;;;;;;
20/11/2024;CAMAPUÃ;3742;118;;;;;;
20/11/2024;COARI;883;591;;;;;;
20/11/2024;EDUCANDOS;1484;105;;;;;;
20/11/2024;ITACOATIARA;1533;510;;;;;;
20/11/2024;JATUARANA;2336;204;;;;;;
20/11/2024;MANACAPURU;2217;520;;;;;;
20/11/2024;MANAUARA;7230;119;;;;;;
20/11/2024;MATRIZ;3626;101;;;;;;
20/11/2024;MILLENNIUM;1052;117;;;;;;
20/11/2024;NOVA CIDADE;4164;121;;;;;;
20/11/2024;PONTA NEGRA;2761;114;;;;;;
20/11/2024;PONTA NEGRA SHOPPING;1660;120;;;;;;
20/11/2024;PORTO VELHO CENTRO;1085;201;;;;;;
20/11/2024;PORTO VELHO SHOPPING;3448;202;;;;;;
20/11/2024;RIO BRANCO SHOPPING;2175;401;;;;;;
20/11/2024;STUDIO 5;2000;116;;;;;;
20/11/2024;TORQUATO;4268;500;;;;;;
20/11/2024;IRANDUBA;828;550;;;;;;
20/11/2024;JI-PARANÁ;784;205;;;;;;
20/11/2024;PARINTINS;694;590;;;;;;
20/11/2024;AMAZONAS SHOPPING;13757;106;;;;;;
20/11/2024;GRANDE CIRCULAR;5772;109;;;;;;
20/11/2024;CIDADE NOVA;7358;115;;;;;;
21/11/2024;AVENIDA - AUTOSSERVIÇO 01;728;103;;;;;;
21/11/2024;AVENIDA - AUTOSSERVIÇO 02;2327;103;;;;;;
21/11/2024;AVENIDA - AUTOSSERVIÇO 03;1568;103;;;;;;
21/11/2024;AVENIDA - AV. EDUARDO RIBEIRO FARMA;743;103;;;;;;
21/11/2024;AVENIDA - AV. EDUARDO RIBEIRO LOJA;6881;103;;;;;;
21/11/2024;AVENIDA - JOAQUIM SARMENTO LOJA;3384;103;;;;;;
21/11/2024;AVENIDA - BALCÃO DE ENTREGAS;3022;103;;;;;;
21/11/2024;AVENIDA - ELETRÔNICO;6878;103;;;;;;
21/11/2024;AVENIDA - LINHA BRANCA ;2040;103;;;;;;
21/11/2024;AVENIDA - MOVEIS 2° PISO;2675;103;;;;;;
21/11/2024;AVENIDA - MOVEIS 3º PISO;482;103;;;;;;
21/11/2024;BOA VISTA SHOPPING;2258;701;;;;;;
21/11/2024;CAMAPUÃ;3653;118;;;;;;
21/11/2024;COARI;2406;591;;;;;;
21/11/2024;EDUCANDOS;1883;105;;;;;;
21/11/2024;ITACOATIARA;2094;510;;;;;;
21/11/2024;JATUARANA;2752;204;;;;;;
21/11/2024;MANACAPURU;2293;520;;;;;;
21/11/2024;MANAUARA;7699;119;;;;;;
21/11/2024;MATRIZ;5352;101;;;;;;
21/11/2024;MILLENNIUM;1645;117;;;;;;
21/11/2024;NOVA CIDADE;4831;121;;;;;;
21/11/2024;PONTA NEGRA;2217;114;;;;;;
21/11/2024;PONTA NEGRA SHOPPING;1395;120;;;;;;
21/11/2024;PORTO VELHO CENTRO;1805;201;;;;;;
21/11/2024;PORTO VELHO SHOPPING;2414;202;;;;;;
21/11/2024;RIO BRANCO SHOPPING;1497;401;;;;;;
